new_key,date,cruise_id,station,event_n,DIC_umol_kg,TA_umol_kg,pH_measured,pH_calculated,pCO2_uatm,Aragonite_Sat_W,Salinity_Bottle,Temperature_C,Pressure_db
WB22215#2022-08-08 19:48:00#18,2022-08-08 19:48:00,WB22215,18,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 21:01:00#15.5,2022-08-08 21:01:00,WB22215,15.5,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 21:26:00#15,2022-08-08 21:26:00,WB22215,15,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 21:56:00#14,2022-08-08 21:56:00,WB22215,14,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-08 22:07:00#13,2022-08-08 22:07:00,WB22215,13,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 00:32:00#12,2022-08-09 00:32:00,WB22215,12,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 01:07:00#11,2022-08-09 01:07:00,WB22215,11,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 02:45:00#9.5,2022-08-09 02:45:00,WB22215,9.5,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 03:25:00#9,2022-08-09 03:25:00,WB22215,9,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 03:57:00#8,2022-08-09 03:57:00,WB22215,8,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 06:02:00#UK_OFF,2022-08-09 06:02:00,WB22215,UK_OFF,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 07:36:00#MR,2022-08-09 07:36:00,WB22215,MR,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 08:24:00#6.5,2022-08-09 08:24:00,WB22215,6.5,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 08:35:00#6,2022-08-09 08:35:00,WB22215,6,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 10:14:00#EK_OFF,2022-08-09 10:14:00,WB22215,EK_OFF,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 10:28:00#EK_MID,2022-08-09 10:28:00,WB22215,EK_MID,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 12:39:00#3,2022-08-09 12:39:00,WB22215,3,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 12:53:00#2,2022-08-09 12:53:00,WB22215,2,1,1,1,1,1,1,1,1,1,1
WB22215#2022-08-09 13:21:00#1,2022-08-09 13:21:00,WB22215,1,1,1,1,1,1,1,1,1,1,1
WS10067#2010-03-08 12:26:00#1,2010-03-08 12:26:00,WS10067,1,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 13:05:00#3,2010-03-08 13:05:00,WS10067,3,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 17:17:00#4,2010-03-08 17:17:00,WS10067,4,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 17:42:00#5,2010-03-08 17:42:00,WS10067,5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 17:45:00#5.5,2010-03-08 17:45:00,WS10067,5.5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 18:22:00#6,2010-03-08 18:22:00,WS10067,6,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 18:50:00#6.5,2010-03-08 18:50:00,WS10067,6.5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 22:11:00#7,2010-03-08 22:11:00,WS10067,7,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 22:32:00#8,2010-03-08 22:32:00,WS10067,8,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 22:52:00#9,2010-03-08 22:52:00,WS10067,9,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-08 23:33:00#9.5,2010-03-08 23:33:00,WS10067,9.5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 00:42:00#12,2010-03-09 00:42:00,WS10067,12,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 01:16:00#11,2010-03-09 01:16:00,WS10067,11,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 01:42:00#10,2010-03-09 01:42:00,WS10067,10,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 05:38:00#18,2010-03-09 05:38:00,WS10067,18,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 06:05:00#17,2010-03-09 06:05:00,WS10067,17,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 06:36:00#16,2010-03-09 06:36:00,WS10067,16,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 08:12:00#19,2010-03-09 08:12:00,WS10067,19,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 08:34:00#20,2010-03-09 08:34:00,WS10067,20,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 08:54:00#21LK,2010-03-09 08:54:00,WS10067,21LK,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 09:26:00#21.5,2010-03-09 09:26:00,WS10067,21.5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 12:48:00#22.5,2010-03-09 12:48:00,WS10067,22.5,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 13:56:00#23,2010-03-09 13:56:00,WS10067,23,1,1,1,0,1,1,1,1,1,1
WS10067#2010-03-09 14:30:00#24,2010-03-09 14:30:00,WS10067,24,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-29 14:59:00#1,2010-06-29 14:59:00,WS10180,1,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-29 15:31:00#3,2010-06-29 15:31:00,WS10180,3,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-29 21:51:00#5.5,2010-06-29 21:51:00,WS10180,5.5,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-29 22:10:00#6,2010-06-29 22:10:00,WS10180,6,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 03:03:00#7,2010-06-30 03:03:00,WS10180,7,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 03:20:00#8,2010-06-30 03:20:00,WS10180,8,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 03:48:00#9,2010-06-30 03:48:00,WS10180,9,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 04:30:00#9.5,2010-06-30 04:30:00,WS10180,9.5,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 06:42:00#10,2010-06-30 06:42:00,WS10180,10,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 07:06:00#11,2010-06-30 07:06:00,WS10180,11,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 09:53:00#14,2010-06-30 09:53:00,WS10180,14,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 10:15:00#13,2010-06-30 10:15:00,WS10180,13,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 11:51:00#16,2010-06-30 11:51:00,WS10180,16,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 12:13:00#17,2010-06-30 12:13:00,WS10180,17,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 12:39:00#18,2010-06-30 12:39:00,WS10180,18,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 14:19:00#19,2010-06-30 14:19:00,WS10180,19,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 14:42:00#20,2010-06-30 14:42:00,WS10180,20,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 15:31:00#21.5,2010-06-30 15:31:00,WS10180,21.5,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 19:30:00#22,2010-06-30 19:30:00,WS10180,22,1,1,1,0,1,1,1,1,1,1
WS10180#2010-06-30 20:32:00#24,2010-06-30 20:32:00,WS10180,24,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-21 15:02:00#1,2011-02-21 15:02:00,WS11052,1,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-21 15:39:00#3,2011-02-21 15:39:00,WS11052,3,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-21 23:16:00#6.5,2011-02-21 23:16:00,WS11052,6.5,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 03:28:00#7,2011-02-22 03:28:00,WS11052,7,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 03:45:00#8,2011-02-22 03:45:00,WS11052,8,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 04:06:00#9,2011-02-22 04:06:00,WS11052,9,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 04:45:00#9.5,2011-02-22 04:45:00,WS11052,9.5,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 08:46:00#18,2011-02-22 08:46:00,WS11052,18,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 09:15:00#17,2011-02-22 09:15:00,WS11052,17,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 09:49:00#16,2011-02-22 09:49:00,WS11052,16,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 11:37:00#21.5,2011-02-22 11:37:00,WS11052,21.5,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 13:12:00#20,2011-02-22 13:12:00,WS11052,20,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 13:40:00#19,2011-02-22 13:40:00,WS11052,19,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 16:23:00#24,2011-02-22 16:23:00,WS11052,24,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 16:59:00#23,2011-02-22 16:59:00,WS11052,23,1,1,1,0,1,1,1,1,1,1
WS11052#2011-02-22 20:00:00#22.5,2011-02-22 20:00:00,WS11052,22.5,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 12:34:00#1,2011-04-04 12:34:00,WS11094,1,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 14:01:00#2,2011-04-04 14:01:00,WS11094,2,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 14:17:00#3,2011-04-04 14:17:00,WS11094,3,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 14:46:00#4,2011-04-04 14:46:00,WS11094,4,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 21:05:00#5.5,2011-04-04 21:05:00,WS11094,5.5,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 21:26:00#6,2011-04-04 21:26:00,WS11094,6,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-04 21:58:00#6.5,2011-04-04 21:58:00,WS11094,6.5,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 01:56:00#7,2011-04-05 01:56:00,WS11094,7,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 02:15:00#8,2011-04-05 02:15:00,WS11094,8,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 02:37:00#9,2011-04-05 02:37:00,WS11094,9,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 04:08:00#12,2011-04-05 04:08:00,WS11094,12,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 04:30:00#11,2011-04-05 04:30:00,WS11094,11,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 04:50:00#10,2011-04-05 04:50:00,WS11094,10,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 08:46:00#16,2011-04-05 08:46:00,WS11094,16,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 09:24:00#17,2011-04-05 09:24:00,WS11094,17,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-05 10:39:00#18,2011-04-05 10:39:00,WS11094,18,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-07 20:39:00#22.5,2011-04-07 20:39:00,WS11094,22.5,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-07 22:09:00#23,2011-04-07 22:09:00,WS11094,23,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-07 22:46:00#24,2011-04-07 22:46:00,WS11094,24,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-08 01:48:00#19,2011-04-08 01:48:00,WS11094,19,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-08 02:11:00#20,2011-04-08 02:11:00,WS11094,20,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-08 02:35:00#21LK,2011-04-08 02:35:00,WS11094,21LK,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-08 03:09:00#21.5,2011-04-08 03:09:00,WS11094,21.5,1,1,1,0,1,1,1,1,1,1
WS11094#2011-04-08 16:26:00#9.5,2011-04-08 16:26:00,WS11094,9.5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 12:18:00#1,2011-06-07 12:18:00,WS11158,1,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 12:53:00#3,2011-06-07 12:53:00,WS11158,3,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 18:59:00#5,2011-06-07 18:59:00,WS11158,5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 19:21:00#5.5,2011-06-07 19:21:00,WS11158,5.5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 19:37:00#6,2011-06-07 19:37:00,WS11158,6,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-07 20:14:00#6.5,2011-06-07 20:14:00,WS11158,6.5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 00:34:00#7,2011-06-08 00:34:00,WS11158,7,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 00:51:00#8,2011-06-08 00:51:00,WS11158,8,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 01:28:00#9,2011-06-08 01:28:00,WS11158,9,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 02:31:00#9.5,2011-06-08 02:31:00,WS11158,9.5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 04:34:00#10,2011-06-08 04:34:00,WS11158,10,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 05:24:00#12,2011-06-08 05:24:00,WS11158,12,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 06:46:00#13,2011-06-08 06:46:00,WS11158,13,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 07:14:00#15,2011-06-08 07:14:00,WS11158,15,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 10:05:00#16,2011-06-08 10:05:00,WS11158,16,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 10:31:00#17,2011-06-08 10:31:00,WS11158,17,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 11:08:00#18,2011-06-08 11:08:00,WS11158,18,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 12:41:00#19,2011-06-08 12:41:00,WS11158,19,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 13:06:00#20,2011-06-08 13:06:00,WS11158,20,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 13:30:00#21LK,2011-06-08 13:30:00,WS11158,21LK,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 14:07:00#21.5,2011-06-08 14:07:00,WS11158,21.5,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 20:35:00#24,2011-06-08 20:35:00,WS11158,24,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 21:10:00#23,2011-06-08 21:10:00,WS11158,23,1,1,1,0,1,1,1,1,1,1
WS11158#2011-06-08 22:05:00#22.5,2011-06-08 22:05:00,WS11158,22.5,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-20 12:01:00#1,2011-10-20 12:01:00,WS11293,1,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-20 12:36:00#3,2011-10-20 12:36:00,WS11293,3,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-20 17:33:00#4,2011-10-20 17:33:00,WS11293,4,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-20 17:54:00#5,2011-10-20 17:54:00,WS11293,5,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-20 19:05:00#6,2011-10-20 19:05:00,WS11293,6,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-20 19:59:00#6.5,2011-10-20 19:59:00,WS11293,6.5,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-21 00:24:00#7,2011-10-21 00:24:00,WS11293,7,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-21 00:45:00#8,2011-10-21 00:45:00,WS11293,8,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-21 01:07:00#9,2011-10-21 01:07:00,WS11293,9,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-21 01:52:00#9.5,2011-10-21 01:52:00,WS11293,9.5,1,1,0,0,0,0,0,1,1,1
WS11293#2011-10-21 04:03:00#10,2011-10-21 04:03:00,WS11293,10,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 04:20:00#11,2011-10-21 04:20:00,WS11293,11,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 04:47:00#12,2011-10-21 04:47:00,WS11293,12,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 06:01:00#13,2011-10-21 06:01:00,WS11293,13,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 06:15:00#14,2011-10-21 06:15:00,WS11293,14,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 06:28:00#15,2011-10-21 06:28:00,WS11293,15,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 06:31:00#15.5,2011-10-21 06:31:00,WS11293,15.5,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 09:18:00#16,2011-10-21 09:18:00,WS11293,16,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 09:42:00#17,2011-10-21 09:42:00,WS11293,17,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 10:07:00#18,2011-10-21 10:07:00,WS11293,18,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 11:36:00#19,2011-10-21 11:36:00,WS11293,19,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 11:59:00#20,2011-10-21 11:59:00,WS11293,20,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 12:20:00#21LK,2011-10-21 12:20:00,WS11293,21LK,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 13:00:00#21.5,2011-10-21 13:00:00,WS11293,21.5,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 17:06:00#24,2011-10-21 17:06:00,WS11293,24,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 18:20:00#23,2011-10-21 18:20:00,WS11293,23,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 19:45:00#22,2011-10-21 19:45:00,WS11293,22,1,1,1,0,1,1,1,1,1,1
WS11293#2011-10-21 20:25:00#22.5,2011-10-21 20:25:00,WS11293,22.5,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-11 13:59:00#3,2011-12-11 13:59:00,WS11345,3,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-11 15:02:00#1,2011-12-11 15:02:00,WS11345,1,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-11 19:21:00#4,2011-12-11 19:21:00,WS11345,4,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-11 19:36:00#5,2011-12-11 19:36:00,WS11345,5,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-11 23:19:00#7,2011-12-11 23:19:00,WS11345,7,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 00:02:00#9,2011-12-12 00:02:00,WS11345,9,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 00:50:00#9.5,2011-12-12 00:50:00,WS11345,9.5,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 02:54:00#10,2011-12-12 02:54:00,WS11345,10,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 03:17:00#11,2011-12-12 03:17:00,WS11345,11,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 03:40:00#12,2011-12-12 03:40:00,WS11345,12,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 05:04:00#13,2011-12-12 05:04:00,WS11345,13,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 05:18:00#14,2011-12-12 05:18:00,WS11345,14,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 05:32:00#15,2011-12-12 05:32:00,WS11345,15,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 05:57:00#15.5,2011-12-12 05:57:00,WS11345,15.5,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 08:09:00#16,2011-12-12 08:09:00,WS11345,16,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 08:24:00#17,2011-12-12 08:24:00,WS11345,17,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 09:00:00#18,2011-12-12 09:00:00,WS11345,18,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 10:37:00#19,2011-12-12 10:37:00,WS11345,19,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 11:00:00#20,2011-12-12 11:00:00,WS11345,20,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 11:22:00#21LK,2011-12-12 11:22:00,WS11345,21LK,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 11:55:00#21.5,2011-12-12 11:55:00,WS11345,21.5,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 15:46:00#24,2011-12-12 15:46:00,WS11345,24,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 16:40:00#23,2011-12-12 16:40:00,WS11345,23,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 17:22:00#22,2011-12-12 17:22:00,WS11345,22,1,1,1,0,1,1,1,1,1,1
WS11345#2011-12-12 17:57:00#22.5,2011-12-12 17:57:00,WS11345,22.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-27 15:16:00#3,2012-02-27 15:16:00,WS12058,3,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-27 18:42:00#2,2012-02-27 18:42:00,WS12058,2,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-27 18:59:00#1,2012-02-27 18:59:00,WS12058,1,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-27 23:48:00#5,2012-02-27 23:48:00,WS12058,5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 03:38:00#8,2012-02-28 03:38:00,WS12058,8,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 04:48:00#9.5,2012-02-28 04:48:00,WS12058,9.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 07:30:00#10,2012-02-28 07:30:00,WS12058,10,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 07:55:00#11,2012-02-28 07:55:00,WS12058,11,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 08:22:00#12,2012-02-28 08:22:00,WS12058,12,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 09:47:00#13,2012-02-28 09:47:00,WS12058,13,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 10:01:00#14,2012-02-28 10:01:00,WS12058,14,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 10:13:00#15,2012-02-28 10:13:00,WS12058,15,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 10:37:00#15.5,2012-02-28 10:37:00,WS12058,15.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 12:56:00#16,2012-02-28 12:56:00,WS12058,16,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 13:40:00#17,2012-02-28 13:40:00,WS12058,17,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 14:47:00#18,2012-02-28 14:47:00,WS12058,18,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 17:54:00#20,2012-02-28 17:54:00,WS12058,20,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 19:17:00#21.5,2012-02-28 19:17:00,WS12058,21.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-28 23:43:00#22.5,2012-02-28 23:43:00,WS12058,22.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-29 00:56:00#22,2012-02-29 00:56:00,WS12058,22,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-29 01:16:00#23,2012-02-29 01:16:00,WS12058,23,1,1,1,0,1,1,1,1,1,1
WS12058#2012-02-29 01:47:00#24,2012-02-29 01:47:00,WS12058,24,1,1,1,0,1,1,1,1,1,1
WS12058#2012-03-02 19:39:00#6.5,2012-03-02 19:39:00,WS12058,6.5,1,1,1,0,1,1,1,1,1,1
WS12058#2012-03-02 20:34:00#5.5,2012-03-02 20:34:00,WS12058,5.5,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-04 12:36:00#1,2012-06-04 12:36:00,WS12156,1,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-04 13:05:00#3,2012-06-04 13:05:00,WS12156,3,1,0,1,0,0,0,0,1,1,1
WS12156#2012-06-04 19:09:00#5,2012-06-04 19:09:00,WS12156,5,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-04 19:52:00#6,2012-06-04 19:52:00,WS12156,6,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-04 20:19:00#6.5,2012-06-04 20:19:00,WS12156,6.5,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 00:45:00#7,2012-06-05 00:45:00,WS12156,7,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 01:24:00#9,2012-06-05 01:24:00,WS12156,9,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 01:54:00#9.5,2012-06-05 01:54:00,WS12156,9.5,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 04:01:00#10,2012-06-05 04:01:00,WS12156,10,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 04:46:00#12,2012-06-05 04:46:00,WS12156,12,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 09:23:00#16,2012-06-05 09:23:00,WS12156,16,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 09:48:00#17,2012-06-05 09:48:00,WS12156,17,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 10:17:00#18,2012-06-05 10:17:00,WS12156,18,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 12:11:00#19,2012-06-05 12:11:00,WS12156,19,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 12:37:00#20,2012-06-05 12:37:00,WS12156,20,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 13:32:00#21.5,2012-06-05 13:32:00,WS12156,21.5,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 19:03:00#24,2012-06-05 19:03:00,WS12156,24,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 19:32:00#23,2012-06-05 19:32:00,WS12156,23,1,1,1,0,1,1,1,1,1,1
WS12156#2012-06-05 20:18:00#22.5,2012-06-05 20:18:00,WS12156,22.5,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 14:26:00#2,2012-08-06 14:26:00,WS12219,2,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 14:38:00#3,2012-08-06 14:38:00,WS12219,3,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 15:40:00#1,2012-08-06 15:40:00,WS12219,1,1,1,1,0,1,1,1,1,1,1
WS12219#2012-08-06 20:14:00#4,2012-08-06 20:14:00,WS12219,4,1,1,1,0,1,1,1,1,1,1
